,acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,Label,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
1392,23.90707611,6.161305953,-1.568486332,0.166378489,JUM,8.883290067,0.389273285,0.644422989,0.329036614,1.798525591,0
1394,29.33581621,6.041678827,-0.84357282,0.620498507,JUM,10.51618079,0.889552618,0.750030674,0.015985025,0.62702426,0
1395,21.93757224,3.653121978,-1.384530434,1.198249025,JUM,7.245921231,0.29700444,1.025920906,-0.000200329,-0.466682558,0
1397,29.05590297,9.257550694,-0.083041481,2.300324704,JUM,12.32960002,0.990128723,1.443626952,2.759768792,2.985099451,0
1398,22.36031748,6.585227381,-1.440639938,3.940190071,JUM,8.069589365,0.221957174,1.475740534,1.455461632,1.423868224,0
1399,27.87058824,4.397151068,-1.183874557,-0.09413613,JUM,12.17164591,0.641888286,0.703610962,-0.170204939,2.002515523,0
1400,23.96345431,6.345260135,-0.939111098,3.413042038,JUM,7.827597691,0.737883869,1.083513639,2.613586782,-0.572597052,0
1401,24.12202375,4.857747747,-1.15184475,1.828112331,JUM,13.41411101,0.530185616,1.196141503,-0.412929108,2.198687706,0
1402,26.22444901,2.914523638,-0.910412807,-0.365951496,JUM,7.44751455,0.730666175,0.435337913,0.404644971,-2.499094969,0
1403,28.86872591,10.58790234,-0.157886617,9.189090786,JUM,11.63176293,1.020668281,2.166030893,2.860978319,1.116015986,0
1404,23.63078118,3.614277976,-1.128719522,-0.55334571,JUM,8.930644786,0.763094654,0.50727959,-0.828643103,0.428739555,0
1405,22.48226504,5.925822955,-1.052789042,2.321991431,JUM,10.63432971,0.743889107,1.076049075,2.3549581,1.692350795,0
1406,23.05387156,4.234872621,-1.417627833,4.518117627,JUM,9.464600371,0.578143434,1.653230676,-1.228973707,0.070169062,0
1407,25.56145713,4.441036668,-1.272558818,-0.061291351,JUM,9.027381743,0.433776006,0.62835258,-0.939508519,0.912046232,0
1408,24.20046534,6.197520552,-1.315600448,8.523171627,JUM,11.34856798,0.585422321,2.399783296,0.631799383,3.811914277,0
1409,20.91115306,4.245377667,-1.324358296,1.021473266,JUM,7.164077868,0.084450263,0.85342836,1.43665771,1.129374906,0
1411,19.98987421,1.453771814,-1.165974765,5.064509897,JUM,4.346716345,0.292399287,1.643974593,0.32881143,0.737104225,0
1412,22.74120785,3.078931808,-1.547721714,1.441811784,JUM,7.036659947,0.475917962,1.081901851,0.403241282,-0.689931524,0
1413,25.94535108,7.124875806,-1.016618424,0.608112011,JUM,9.55057083,0.744621447,1.114365158,1.150820018,0.272512443,0
1414,24.27225612,4.710281755,-1.244995177,1.496589488,JUM,6.578419529,0.385739392,1.066558791,1.088284089,0.651007501,0
1415,23.49357356,2.8303427,-1.325214349,2.338890096,JUM,7.074402929,0.002350686,0.988761669,-0.307047863,-1.01387281,0
1416,26.1584706,6.48173087,-0.971176729,3.924236747,JUM,9.819968757,0.67730346,1.44954169,2.307121184,2.29448692,0
1417,21.65609133,2.753647309,-1.361642403,-0.514050044,JUM,6.560808734,0.192454248,0.597211652,-0.126395946,-0.72206712,0
1418,26.46750992,8.869907478,-1.180466593,2.233642689,JUM,13.35783617,0.476810579,1.505094303,1.993608715,1.961759517,0
1419,20.4001836,3.314343781,-1.342041128,1.912686691,JUM,6.829695322,0.337399044,1.050722938,1.173871708,-1.000947851,0
1420,26.23014914,7.937234428,-1.285509229,3.862268644,JUM,9.648225878,0.565497667,1.819519927,-2.867383181,-0.927786692,0
1421,24.51442658,4.062815025,-1.057171823,1.269129034,JUM,7.828391712,0.730264241,1.166265805,-0.563783797,0.357228073,0
1422,23.92447285,4.489179081,-1.559717815,0.614489431,JUM,13.73724509,0.241877045,0.825491204,1.150847813,6.030574924,0
1423,28.29695024,6.331396507,-1.066366745,0.289894901,JUM,11.54951452,0.567796916,0.734396033,1.027007782,0.621306306,0
1424,27.88976377,7.192467219,-0.956011174,1.233157874,JUM,13.79232417,0.647262937,1.194289271,1.080518979,0.903380327,0
1425,21.48269523,4.822206446,-1.068748977,3.853103803,JUM,8.77692057,0.556350965,1.692867467,0.311304823,0.943346156,0
1426,22.56825211,3.328945035,-1.253792307,1.86393577,JUM,7.190065433,0.418046757,0.98650751,0.053231235,-0.984981154,0
1428,23.42044405,6.074748322,-1.235984867,3.115532031,JUM,10.06094036,0.635650082,1.506157238,1.735471073,0.636337111,0
1430,29.46078995,5.797705129,-1.510523617,2.006367322,JUM,13.23584516,-0.08041925,1.218421652,1.452181721,3.346778584,0
1431,25.43377955,3.116094455,-1.108582991,2.407369723,JUM,7.586473577,0.746312727,1.118370029,-0.538546463,-0.868578721,0
1432,27.15620086,5.27198414,-1.194474521,12.39723655,JUM,11.54173854,0.709750963,2.977358566,-1.914318763,-0.515133858,0
1433,20.66763892,1.681391674,-1.426803662,0.005290049,JUM,5.72927608,0.288495251,0.060010966,0.490630987,0.111093202,0
1434,26.46276077,3.747998949,-1.01713914,1.452697975,JUM,9.655895384,0.543006054,0.971039188,0.905512473,2.082677189,0
1435,22.95756803,3.106953378,-1.244258218,1.391765117,JUM,6.576296862,0.408616549,0.799501128,-0.309835263,-0.710735482,0
1437,22.52092081,1.932658183,-1.235130214,0.040103697,JUM,6.346484264,0.461883689,0.435782322,-1.108349857,-0.011974055,0
1438,27.72666339,7.672390712,-0.515330368,4.424605115,JUM,11.63658948,0.842475607,1.587249511,3.984233387,1.455211322,0
1439,26.70437095,10.08503053,-0.899614903,2.621877821,JUM,14.35405862,0.778910331,1.543790721,0.517794437,1.807890592,0
1440,23.55374628,3.705987402,-1.287789302,3.565772752,JUM,6.89261279,0.470823339,1.527741756,0.024434667,-1.746692255,0
1441,25.19422093,3.321600662,-1.263187169,0.253459948,JUM,12.01405547,0.601328567,0.826719747,-0.053339565,2.754522686,0
1445,12.02063604,1.565709643,8.317219647,1.062882865,SCH,1.094147369,1.171959875,1.511007253,1.519717941,1.036223966,0
1446,12.85899017,1.987395852,14.17934196,1.450758906,SCH,2.08774957,0.959776047,1.676679753,1.905450494,1.864788074,0
1447,12.96324929,1.724552132,12.26576562,1.68911479,SCH,1.068985656,0.369610262,1.830110771,1.680551808,1.013827724,0
1450,12.46172826,1.670723049,6.286583942,2.710209366,SCH,1.389319577,-0.413592488,1.916716142,1.631468123,1.322650608,0
1451,12.15493492,2.211504731,6.990878993,2.717518273,SCH,2.160558736,0.553729014,2.047659053,2.143907448,2.081878085,0
1452,13.81002058,2.301546186,15.592039,5.05445422,SCH,1.730753907,2.700517442,2.407661506,2.26974597,1.669983458,0
1453,12.17901042,2.280788781,14.65950474,1.888608459,SCH,1.803050255,2.082209025,1.816508447,2.002985751,1.484430445,0
1455,12.45625687,1.427336958,12.11910345,2.596038904,SCH,1.62908924,1.00609734,1.961980436,1.369639291,1.534490333,0
1456,12.99605626,1.776927288,14.06279451,1.156204818,SCH,1.247637862,1.857263293,1.51751701,1.71651182,1.188709815,0
1457,14.59392405,2.783308106,15.51529946,3.396288067,SCH,2.354762033,-0.66298818,2.093577131,2.738069008,2.266648811,0
1459,12.45415992,1.759525394,20.26804041,1.394903038,SCH,1.433965537,3.403988538,1.752081998,1.712217835,1.37289939,0
1460,15.20935389,1.678839593,44.86396156,1.155699191,SCH,1.997045914,5.410560863,1.637246218,1.629796965,1.920161032,0
1462,18.72489809,2.302493937,57.64634278,3.894759364,SCH,4.460740569,6.782591864,2.26428178,2.211786105,4.1216363,0
1463,17.1512769,3.664167601,51.33720977,5.892136061,SCH,3.332677048,6.163913304,2.507941902,3.622230915,3.24983912,0
1464,14.36558911,1.741620249,27.62462343,1.393697629,SCH,2.320684918,4.076400674,1.708829097,1.356536446,1.84279236,0
1465,16.22673567,2.82134295,31.53857283,1.804589059,SCH,3.230908035,4.666744485,1.799855951,2.626060407,2.678505381,0
1466,13.9767491,2.121997333,18.65013028,2.715649723,SCH,2.19896006,2.580896457,2.046972795,2.04846859,2.072403868,0
1467,11.09612171,1.534387784,3.886799937,2.844417922,SCH,0.70448658,0.77596416,1.9618494,1.488109955,0.643239604,0
1468,14.59498884,2.039382673,22.18879479,2.031493656,SCH,2.528945768,3.668972763,1.808633048,1.894207046,2.370163743,0
1469,14.82742806,2.38704463,36.54443078,3.34289962,SCH,2.490772984,4.811639908,2.190850866,2.175730062,2.279687626,0
1470,14.37837966,2.449700668,19.01141455,4.129718015,SCH,2.892350364,2.727647348,1.967634032,2.171833673,1.683289345,0
1471,14.27037533,2.073218507,19.67974911,2.480321847,SCH,2.602356227,2.964102978,1.961119171,1.977992079,2.440515497,0
1472,20.07941422,2.729843639,55.36447687,4.958194257,SCH,6.01229706,6.122302794,2.345617877,2.695895246,5.952728744,0
1473,13.36625198,2.073761382,17.66572046,1.718284344,SCH,1.803232859,2.317486333,1.795849962,2.016401007,1.686607611,0
1474,15.05934184,2.293853338,14.86629573,0.418550859,SCH,2.88501784,2.622339587,1.359039686,2.174705643,2.722146153,0
1475,11.79918054,1.471660782,15.60033644,2.852666432,SCH,0.682773732,-1.774565667,2.005461585,1.332752388,0.308318329,0
1476,11.9504885,2.068345657,12.23809527,1.979491121,SCH,1.415306021,1.842342203,1.852201794,2.002965237,1.315437074,0
1477,14.85534462,2.248240575,14.82023858,2.510524071,SCH,2.728887277,2.508932688,1.918038515,1.843949867,1.868819576,0
1478,12.25337794,1.976625524,9.456404423,4.790875734,SCH,1.762329554,1.726025895,2.123217454,1.820423688,1.400938075,0
1479,11.43886901,1.463391024,7.914601555,0.075862174,SCH,1.091204851,1.521080108,1.301995174,1.375034902,0.894980029,0
1480,11.75032505,1.748837118,6.791815186,1.102282383,SCH,1.527077009,1.12493912,1.616327943,1.694151882,1.429525543,0
1481,12.03931445,2.580702727,9.222834851,3.3358356,SCH,1.434667124,0.685032432,2.209756895,2.520617835,1.376578429,0
1482,15.0680365,2.193486124,22.93008482,3.907564473,SCH,1.555276968,3.096964995,2.282606698,2.133370187,1.409878269,0
1483,11.42259767,1.92527172,5.599216514,3.316345809,SCH,0.788918742,0.335580526,2.092628857,1.798471197,0.566031651,0
1484,15.02986428,2.193985441,35.38464041,1.112023632,SCH,2.649588927,4.385048857,1.630081278,2.157327163,2.593221649,0
1485,12.28570535,1.702901025,15.29098408,2.024470704,SCH,1.110456333,3.108105283,1.918162273,1.671058301,1.04867367,0
1487,12.89503696,1.338010298,16.35298868,0.582488646,SCH,1.293664682,2.105441718,1.319446112,1.216387884,0.994093245,0
1489,12.08754283,1.530922024,18.24254797,1.005036879,SCH,0.762791787,2.41694559,1.583747511,1.466910021,0.684696067,0
1490,12.00383347,1.471931553,10.78882714,2.706269117,SCH,1.255289782,1.423687057,1.911150573,1.439283105,1.184684136,0
1491,13.91052106,2.409696228,20.46134943,1.037400287,SCH,2.653925327,3.165720256,1.58956125,2.376940804,2.590654671,0
1492,12.95639411,2.363411051,14.60684744,3.012342563,SCH,1.92307915,0.1446651,2.022302367,2.33399264,1.861753967,0
1493,15.48067448,2.555403032,44.06125484,2.62220431,SCH,2.292068527,5.274406847,2.035708015,2.510610527,2.182752558,0
1495,14.14403668,2.412242823,12.68711347,0.005212664,SCH,2.974454577,1.059594157,1.132340358,2.370698371,2.922833326,0
1497,12.01651156,1.738528912,10.90104744,3.153564106,SCH,1.078543029,1.148192279,2.013315134,1.703585231,1.022468285,0
1498,11.02932795,2.11878128,6.499963605,3.701009825,SCH,1.085783364,-0.773319265,2.212090937,1.950873879,0.953657077,0
1499,12.32154031,3.757862577,18.88670342,4.409472568,SCH,2.066356753,0.168115349,2.190909917,3.693977489,2.011575696,0
1500,19.74468218,2.348316978,40.66628016,2.57008807,SCH,5.144041362,5.250082978,1.999570318,2.30299547,5.05168873,0
1501,12.29474738,2.194577994,11.20580937,3.105748724,SCH,1.268506323,2.75305958,2.085916761,2.118664621,1.13141074,0
1502,13.56372255,2.346262424,26.33756772,2.737042307,SCH,2.760291888,4.147523138,2.035713029,2.248460536,2.674959985,0
1503,12.14057085,1.666052754,11.17452016,1.512708277,SCH,0.949580933,1.519782804,1.721401534,1.564538324,0.853320866,0
1504,14.5560284,1.132872109,18.10020408,1.778348555,SCH,1.599772437,2.395337688,1.82925852,1.034298251,1.410926111,0
1505,13.4618057,1.890500602,15.95202378,3.454607094,SCH,1.961875532,1.828874473,2.140191997,1.823323478,1.780860725,0
1506,13.97526263,4.050779177,23.25797786,3.604376806,SCH,2.26634003,2.818943331,2.111434759,4.00433634,2.166201338,0
1507,16.98308288,1.793569608,35.96679363,3.617652799,SCH,2.318711495,4.729526674,2.208440553,1.645192836,2.073585677,0
1510,13.25125351,2.75462909,17.30424835,4.702171206,SCH,2.631396508,0.38604479,2.385605221,2.699002607,2.548563422,0
1511,13.5084632,1.640804829,27.08433626,0.886193578,SCH,1.629446543,4.197072143,1.606670293,1.486674793,1.377601359,0
1512,11.36598454,1.441933978,7.600463029,0.501037524,SCH,0.728869343,0.541982461,1.437635598,1.411389188,0.678170334,0
1513,12.33012518,2.384496733,6.74344199,0.89499098,SCH,1.498696851,-0.255732768,1.405090648,2.111752745,1.27367191,0
1514,13.86801597,1.786120721,25.1936845,3.422800901,SCH,1.724613959,2.971447492,2.189351595,1.738253474,1.658890099,0
1515,15.13645638,1.435100362,32.19277345,2.142321775,SCH,2.429817093,4.251023911,1.816950857,1.412428289,2.368863422,0
1516,13.48059147,1.873696511,11.59678837,1.396187133,SCH,1.664487529,1.776824287,1.719793695,1.825058825,1.547918647,0
1517,16.04108644,4.324136101,35.26990475,9.268434331,SCH,3.98527636,4.882659828,2.797608329,4.247348491,3.886760672,0
1519,11.00688249,1.252062557,5.25902185,0.479304089,SCH,0.937865369,0.56151231,1.463630503,1.126495568,0.864328814,0
1520,12.83663083,1.463440061,20.22289966,0.888614384,SCH,1.699091591,2.988642679,1.573468697,1.38434893,1.5574766,0
1521,11.73138973,1.845849639,9.949422824,4.496165511,SCH,1.300088704,0.874329749,2.211502181,1.747590967,1.166512177,0
1522,15.15511292,1.797025583,29.59118372,1.773722981,SCH,3.747452502,4.344237948,1.847120468,1.723352979,3.676598999,0
1523,11.80638633,2.513126434,14.3210344,1.592026914,SCH,1.159099325,2.191362182,1.726049968,2.442249612,1.08484578,0
1524,13.56300773,1.971035463,10.28871312,1.895112949,SCH,1.96742331,1.471416633,1.848156214,1.88521705,1.876383605,0
1526,11.48069495,1.702465415,9.09384995,1.592013609,SCH,1.045857758,0.686851458,1.671062794,1.479121263,0.905608815,0
1527,12.73353223,0.827929617,8.914089645,2.261829258,SCH,2.20749019,1.523741643,1.884513065,0.772008751,2.122981325,0
1528,11.35676436,2.376473202,4.741320891,3.727679102,SCH,1.3061496,-0.804105117,2.199943807,2.347402498,1.242874073,0
1529,11.71887566,1.444664404,11.34130508,1.242587195,SCH,0.920078475,2.34025351,1.50129687,1.204941043,0.585627388,0
1530,11.82788662,1.551957692,18.50031061,2.592822314,SCH,1.773056205,3.146100748,1.901861628,1.510266419,1.709574232,0
1533,16.50292747,2.752910232,37.87551049,2.895293922,SCH,2.610010918,4.965814645,2.052140524,2.709188537,2.539972665,0
1535,10.68293891,1.224565176,7.344814788,3.198555492,SCH,0.597885823,-1.11232049,2.020656579,1.113561949,0.438614977,0
1536,11.25300109,2.052583752,4.59434537,2.291338558,SCH,0.979789063,0.771202757,1.937539532,1.957838084,0.567344891,0
1537,13.2046888,1.734683515,23.85470828,0.685822682,SCH,1.588468105,3.351653377,1.476264023,1.686239934,1.513564693,0
1538,16.1597247,2.444006526,30.41642061,3.214745175,SCH,3.529515601,4.038560282,2.133500855,2.168661264,3.193900954,0
1540,12.78828677,3.068987594,13.90005693,4.247042421,SCH,2.199868151,2.213697583,2.291261798,2.963992938,2.010556746,0
1541,14.86821924,2.35403147,41.25969522,2.412312167,SCH,3.452399688,4.880509176,1.948078343,2.311495109,3.382579292,0
1542,19.07507931,2.558627877,43.95452632,5.915308688,SCH,4.164705725,5.431153894,2.680035925,2.501894639,4.052917611,0
1543,12.95119312,1.478246803,13.15777721,2.505462383,SCH,1.896230147,1.466004889,1.926717541,1.299610753,1.569374157,0
1544,10.84512216,0.899268258,3.1755252,0.049429749,SCH,0.722799345,0.684804644,1.272075727,0.829778474,0.580641087,0
1545,15.38529424,1.323345089,31.80876939,0.846086422,SCH,2.342060958,4.410081386,1.564637568,1.235468567,2.259365082,0
1547,17.48620745,2.719422748,42.03937677,4.86793755,SCH,3.406380052,5.824303024,2.326133481,2.678909439,3.330747524,0
1548,13.28008585,2.306567065,9.397257971,2.02473083,SCH,1.851680184,0.334405396,1.869800595,2.136249001,1.74546521,0
1549,13.51166792,2.318819111,10.88654144,3.15105097,SCH,1.333212115,-1.137785935,2.071011009,2.238827829,1.260832088,0
1550,12.92822523,1.592792014,12.99656327,4.003309201,SCH,1.565661743,1.660601748,2.304852018,1.562149647,1.499131287,0
1551,12.44827366,2.204013364,13.87733808,2.362706038,SCH,1.799124834,-0.85600113,1.938029472,2.147359936,1.722075325,0
1552,13.54294586,2.439819456,24.1774572,3.384252757,SCH,1.938179926,3.225446296,2.10582776,2.354103282,1.751311167,0
1553,12.87766946,2.127483087,17.35512444,1.814195936,SCH,1.682100245,3.16644645,1.735524553,1.974100557,1.579956159,0
1555,16.36367437,2.666791323,11.63378986,1.597410027,SCH,3.271135507,1.185891347,1.73658655,2.458386427,2.993807238,0
1556,11.44230014,1.738471413,9.46484443,4.478019001,SCH,1.509712825,-0.899250394,2.219564978,1.660428748,1.338858187,0
1559,10.11312981,0.074491126,1.282058631,2.123794255,STD,0.163546332,-0.018410911,1.444948234,0.020071809,0.077831937,0
1560,9.980482191,0.067052027,0.042295699,0.564475383,STD,0.137353736,-0.021412066,0.414300967,-0.01129665,0.055431798,0
1561,10.72592488,0.464544854,5.932843407,-0.487370356,STD,0.370804239,0.883996788,0.797170433,-0.196106808,0.044543463,0
1562,10.09982331,0.245507793,0.983720657,1.866222426,STD,0.28775639,0.073805693,1.511686263,0.136057602,0.15953904,0
1563,9.950914318,0.175924424,0.079975807,9.330855528,STD,0.135237974,0.199604247,2.754125075,0.129392288,0.077361935,0
1564,10.00066448,0.033507225,-0.087992152,-0.21243338,STD,0.043625076,0.016036618,0.141054078,-0.012104613,-0.015043155,0
1566,10.97692105,0.800676859,4.165227571,1.136002304,STD,0.765387807,0.421865961,1.231420875,0.467323901,0.465683745,0
1567,10.02325691,0.346231947,9.829254248,20.48953274,STD,0.256617919,-1.993851338,4.372944174,0.162409717,0.163666899,0
1568,12.15706657,1.666488265,7.03309968,2.273807628,STD,1.655502392,0.818995466,1.718781418,1.205570611,0.964093282,0
1569,10.08397961,0.150712352,1.677709806,4.032703043,STD,0.187723396,-0.097549958,1.546652914,0.03890482,0.100102272,0
1570,10.99218139,0.930402555,7.662506591,1.014084572,STD,0.714277511,0.71251502,1.208697138,0.27928481,-0.133617302,0
1571,9.907780581,0.312761089,1.104711885,7.194321547,STD,0.342323959,0.010833775,2.34007962,0.202378565,0.228750527,0
1573,9.989208632,0.034371688,2.394952407,0.217270579,STD,0.063365261,-0.548726858,0.621719159,0.009748816,0.008348738,0
1574,10.01241455,0.089157552,0.388965791,0.439960925,STD,0.122785878,-0.378294923,0.58546514,0.026974441,-0.012162076,0
1575,10.03516714,0.036217921,0.625337411,0.245931865,STD,0.079504033,-0.224840928,0.595648682,-0.002011213,0.004123597,0
1576,10.03436237,0.026256549,0.390779486,3.50886129,STD,0.071914418,0.076654759,1.328296672,-0.007936902,-0.008139951,0
1577,9.963758023,0.030859278,0.124785603,0.496739732,STD,0.051864912,-0.16613624,0.615429158,0.0101844,-0.001226206,0
1578,9.940515102,0.095156352,0.099675703,0.676219739,STD,0.076015555,-0.135345138,0.919848385,0.029719595,-0.002576736,0
1579,10.13472975,0.145304093,3.944840159,2.970830743,STD,0.227689864,-0.04438706,1.881909766,-0.052364863,0.022216292,0
1580,10.0209806,0.035152628,0.448914531,-0.1126924,STD,0.054968116,0.276740723,0.185342007,0.000723988,-0.013046347,0
1581,9.997262497,0.039835252,0.193545139,0.022825556,STD,0.053063127,0.003215545,0.132976763,0.001416248,0.002612407,0
1582,10.22517501,0.224292595,15.06672985,1.667514459,STD,0.358874303,0.692113246,1.223129237,0.130891119,0.272554566,0
1583,10.0048772,0.088122471,-0.242850976,0.111973297,STD,0.140636368,0.016220864,0.468314222,0.014568358,0.050230004,0
1584,10.21004391,0.246534077,3.085467447,0.664103892,STD,0.306784154,0.729282548,1.021796311,0.034180846,0.223318799,0
1585,10.1350152,0.325044898,3.175128479,3.842784494,STD,0.468750582,-0.461421488,2.00487256,-0.011994701,0.384726439,0
1586,12.23288115,0.84702261,20.42293141,16.01500131,STD,1.529925648,1.79989866,3.289013801,0.373113498,1.14090107,0
1587,9.999605476,0.116821096,0.42432243,5.818997752,STD,0.085000212,-0.088554827,2.122968722,0.06819108,0.0244017,0
1588,9.996345846,0.054639157,0.630065184,0.023213107,STD,0.073607206,0.006262229,-0.092103983,-0.002949271,0.027407887,0
1589,10.02005718,0.21433864,3.399231254,15.10435998,STD,0.255414241,-0.075546474,3.137538042,0.166971959,0.173335625,0
1590,10.0233175,0.17506939,0.642507663,3.817546584,STD,0.187355191,0.306476274,1.710769154,0.084614389,0.080158733,0
1592,10.00026798,0.032050056,0.591393592,7.86069424,STD,0.082264088,-0.20271552,2.295177662,-0.006174198,-0.000957666,0
1593,9.989861135,0.051668692,0.175274016,0.000844163,STD,0.054490833,0.064094475,0.084639642,-0.012257999,-0.016953087,0
1595,9.787964198,0.057649142,0.565001957,2.090800836,STD,0.06596486,0.305708348,0.920149363,0.000149069,0.010105517,0
1596,10.1283957,0.448579465,1.85316252,3.354575972,STD,0.26689496,0.392341082,1.851201971,0.290626793,0.156438941,0
1597,10.19450528,0.194536605,5.783861583,2.788245222,STD,0.359665938,-0.160638695,1.966828569,0.087239295,0.269093074,0
1598,10.2277876,0.27043123,11.33130802,8.39061152,STD,0.18643232,0.573880546,2.70073694,0.178106166,0.037721806,0
1599,10.13867736,0.085351884,11.0514551,0.891707473,STD,0.155699516,-0.528782903,0.987473106,0.04033294,0.09355532,0
1600,9.921812008,0.067441155,0.220016737,0.29365357,STD,0.072569511,9.23E-05,0.420625316,0.003613774,0.01124433,0
1601,9.972852746,0.041982269,0.167791679,3.639523687,STD,0.063554246,0.138077274,1.557987147,0.008754624,-0.001763208,0
1602,10.10643319,0.336447725,231.1343845,8.554264391,STD,0.377686985,-14.06620827,2.610072225,0.268367758,0.317617338,0
1603,10.11336156,0.290845801,3.939973717,9.959744436,STD,0.151800688,0.732273525,2.877460889,0.228812894,0.064664846,0
1604,10.47855532,0.418461312,1.120538493,7.444978897,STD,0.467471097,0.346532683,2.346775298,-0.219826954,0.087353126,0
1605,10.18251086,0.222022004,5.927717492,-0.354692507,STD,0.351795512,-0.56553154,0.605810778,0.034526179,0.235877371,0
1607,9.941987535,0.072080803,0.235707766,-0.161977561,STD,0.09516186,-0.119180647,0.174830683,-0.013051657,-0.005085612,0
1608,10.27451193,0.227747283,2.28276061,7.254828807,STD,0.64157094,0.643038143,1.930297179,0.138152901,0.501305179,0
1610,9.86632456,0.155602553,1.655258063,2.561099403,STD,0.097872049,0.407980111,1.752304589,-0.006194301,0.006819635,0
1611,9.975293008,0.056877753,-0.049169901,4.537851394,STD,0.074616188,-0.093243891,1.490554917,-0.027271574,0.011275837,0
1612,11.37493172,1.422278786,9.383837,3.464551364,STD,1.459331956,-0.731364606,1.745335642,0.980269135,1.332710249,0
1614,9.988918055,0.10096154,0.423042118,1.579842658,STD,0.133083607,0.135066894,1.171422007,0.013051581,0.058501217,0
1615,9.997484192,0.076659331,0.232165226,0.895386122,STD,0.109586424,0.199823163,1.112905115,0.042302573,0.050177243,0
1618,10.03889835,0.071539073,0.602335718,2.022847576,STD,0.111490854,-0.022198066,1.401237983,-0.013472763,0.002995117,0
1620,10.03926926,0.129595964,2.049466272,0.377220412,STD,0.250096435,-0.300773415,0.774012667,0.051219311,0.082220131,0
1622,9.943129427,0.072010888,-0.350573917,-0.04095339,STD,0.067808771,-0.083508613,-0.005046611,0.005311087,-0.018267268,0
1623,10.05115642,0.217900435,0.884481268,4.677439687,STD,0.23610295,0.4027083,2.028380781,-0.122144981,0.074099569,0
1624,9.99465193,0.244567812,0.029679842,1.767587814,STD,0.09446869,0.240300322,1.45216539,0.158275122,-0.010377633,0
1625,10.28052571,0.243007877,7.633670555,-0.398693393,STD,0.340450036,-0.101440398,0.61656616,0.001979349,0.169953816,0
1627,10.06011838,0.041235666,1.646976277,8.649384266,STD,0.08584162,0.466632949,2.467062698,0.000852668,0.002137233,0
1628,9.968613853,0.043307934,0.002541305,1.247392449,STD,0.058002009,0.057715247,0.893125653,0.012056639,0.009785175,0
1629,9.965946304,0.140428937,0.642185899,1.670146512,STD,0.137201552,0.261207466,1.341273907,0.08077567,0.067558031,0
1630,9.976929654,0.106759952,1.18719608,0.606205674,STD,0.106016166,-0.303545805,0.939807739,0.003943418,0.006740621,0
1632,10.04180007,0.086954475,1.145486271,3.091396538,STD,0.17958071,0.115969645,1.468378633,0.021028416,0.113946993,0
1635,10.74651875,0.815683199,16.9047224,5.348180339,STD,0.594373286,1.800375379,2.120375841,0.72750993,0.527691251,0
1636,10.08504563,0.08420473,2.684509863,3.545200959,STD,0.131567437,0.340488138,1.616521584,-0.047715291,-0.027131459,0
1637,10.26783931,0.233134147,7.310076743,9.925246737,STD,0.523651911,0.356042243,2.43758275,0.161930341,0.430484174,0
1638,9.930110476,0.058819377,-0.097528523,7.276127534,STD,0.059870791,0.126956287,1.962729535,0.013072747,-0.013037297,0
1639,10.08605062,0.138018375,13.55940039,5.087863102,STD,0.113008737,-0.254489578,2.004106563,0.085224454,0.011372217,0
1640,9.962543075,0.066330234,-0.598913575,-0.465384039,STD,0.084974497,-0.27489121,0.062232574,0.001054773,0.017501779,0
1643,10.49166192,0.333757925,3.555324025,0.342328218,STD,0.287459331,-0.703394718,1.262979258,-1.273020958,0.099673228,0
1645,10.01632256,0.085019518,10.372885,1.713741608,STD,0.117768423,-1.042672831,1.039759202,-0.021920728,0.03209534,0
1646,10.05784412,0.122709814,3.544584224,1.464962341,STD,0.13357591,0.472275269,1.103077682,0.061439543,0.020104315,0
1648,10.08637188,0.215309203,2.463315974,1.124049833,STD,0.215779733,-0.346116999,1.391741141,0.157015564,0.158654762,0
1649,10.00911046,0.135789106,2.04831474,2.764729886,STD,0.133582196,-0.596627295,1.383722833,0.033761355,0.0461807,0
1650,10.09631825,0.169715851,0.847358024,4.084328395,STD,0.181125573,0.257129138,1.909036777,-0.013775951,-0.013979052,0
1651,10.08119508,0.518872046,10.1767456,7.261713767,STD,0.637417226,-1.645667123,2.512961667,0.436169148,0.495175747,0
1653,10.20400176,0.302165501,1.129958201,1.232872903,STD,0.385533822,0.610656962,1.188684919,0.225080212,0.26658768,0
1654,10.05955705,0.26259924,1.096647522,1.843513765,STD,0.278387608,-0.099520412,1.611774782,0.051942376,0.013316681,0
1655,13.61387519,1.960485701,10.08263698,0.48717065,STD,2.778544105,1.713949817,0.983795955,1.094779695,1.808545622,0
1656,10.02814507,0.074320616,0.388907008,2.459376535,STD,0.082255112,0.185849297,1.799871213,0.032703249,0.024994168,0
1657,10.0172452,0.186455545,0.792847978,1.680329825,STD,0.182633268,0.045232044,1.364921419,0.113369023,0.06531995,0
1658,9.945325996,0.044326682,0.22541317,0.798340023,STD,0.086626685,-0.095380267,0.761032935,-0.034570178,0.001439268,0
1659,9.994193972,0.123661368,0.541994685,20.41423138,STD,0.118374692,-0.100822427,3.157995782,0.040571341,0.009008544,0
1660,10.89640984,0.697034674,5.515782679,5.978040664,STD,1.721780534,1.015109959,2.192082965,0.417166718,1.471502553,0
